,0
0,128.06289999990258
1,-71.88430000003427
2,192.67444914975204
3,-627.0841881071683
4,-362.300391602912
5,79.30749452102464
6,234.63756255817134
7,26.417114312411286
8,912.8578290985897
9,2267.668604068691
10,1764.839647491579
11,778.1405551936477
12,-511.9775581146823
13,973.6814856902929
14,358.20910362445284
15,5914.353183708037
16,-163.71274732029997
17,-682.3358077516314
18,-598.2231182713294
19,-487.9209700440988
20,1555.7666636275826
21,2092.5323716012063
22,3083.063773585367
23,1534.4543124053162
24,-3283.463953142753
25,-3045.469659075723
26,-2605.57933454297
27,663.1012832886772
28,1684.0497463765787
