,0
0,-29.41116969054565
1,137.42807039653417
2,-523.2033376371255
3,-991.6437326872256
4,-436.87279644061346
5,-1004.2864007368917
6,1022.0195751034189
7,-682.7161302954191
8,-435.8244027910987
9,2040.0023330849363
10,51.896444826270454
11,-970.0171390108299
12,589.2153444068972
13,-852.0499276226619
14,5063.912110627978
15,4591.756433173432
16,3603.949320367654
17,-105.24217959982343
18,4139.953371245647
19,3205.4977769874968
20,-5394.991558670066
21,884.2990862207953
22,79.28167428239249
23,-1835.0228365962394
24,-125.6694868458435
25,-2859.6116979308426
26,-154.34193216986023
27,842.2390459158923
28,-715.6297198911197
