,0
0,9143.02861655457
1,447.64842772018164
2,-6795.550313071581
3,-5914.779773177812
4,6613.242500484455
5,-1433.540292037651
6,-7645.468374599703
7,-7179.467403254239
8,5688.915235743392
9,-1748.9133819772396
10,5069.839551763376
11,5437.749061115785
12,2100.1814789304044
13,245.82924382737838
14,26.668865688610822
15,-170.43383987341076
16,3354.600696349051
17,7615.242304106709
18,4665.912393594859
19,4144.2025897742715
20,6874.6120556092355
21,-3980.3036953648552
22,-11241.330970408395
23,-8496.127459452953
24,-3290.15264412784
25,5960.165193424793
26,-2225.7119137155823
27,571.0368928425014
28,10870.43764719367
