,0
0,167.2838267822517
1,187.7604757238878
2,-521.514758788282
3,1694.0305941724218
4,-490.15060672163963
5,-884.0642799488269
6,891.5631775924703
7,-3549.671690231189
8,909.0039888606407
9,-375.0684306184994
10,1021.7773839605507
11,699.0034815213876
12,256.39647843677085
13,2388.0414725114824
14,-1015.9524512570351
15,-1063.2072616760852
16,51.15974416665267
17,446.2320947207045
18,-3044.5143827367574
19,376.2416198112769
20,853.6851059542969
21,-1363.9466148876818
22,238.32112017448526
23,1827.0726528456435
24,574.7715431727702
25,1461.3197544495342
26,-3871.501350525883
27,-531.940056035528
28,4131.905701286625
