,0
0,-1975.605141348322
1,-1039.8219332406297
2,-6269.023613255005
3,347.0911255303072
4,-3688.0716389941517
5,-6649.107468540431
6,-3127.238248030655
7,-2968.4979087671963
8,2156.6190160098486
9,-4958.861005731043
10,3922.107003864483
11,-7048.238597932737
12,988.9931595312664
13,-2664.7593213585205
14,-973.2148639989318
15,6429.471098336624
16,-3247.387102451874
17,3466.41800472443
18,-3440.3465341130504
19,-1597.7450356163317
20,6371.505942665972
21,-68.213232785929
22,-6631.351589560276
23,4286.4066440821625
24,2084.1049367259257
25,-4926.233831324731
26,-3335.4601486821193
27,-2090.8909565137
28,2972.4316282781074
