,0
0,-49.17296588711906
1,109.61861483508255
2,-432.6444889465347
3,-54.96258999640122
4,-63.61247011157684
5,125.10074441577308
6,141.78515850682743
7,-160.85159684508108
8,-308.63545442791656
9,6.920475091203116
10,37.898442352656275
11,-247.2923340620473
12,284.59211541886907
13,171.49376154865604
14,458.10049999377225
15,1125.9311561492505
16,705.0942394844024
17,-109.43672854581382
18,-521.3966887932038
19,300.23381035076454
20,884.8938899425557
21,-158.77843479427975
22,-36.78799477429129
23,152.82139508600812
24,-390.67755833931733
25,-1172.903724084259
26,535.6742441061651
27,794.3093772518914
28,434.8516119073611
