,0
0,119.23827303992584
1,-206.09552085364703
2,-178.66227227426134
3,-475.39114350569434
4,545.3324249592843
5,-361.44779966119677
6,-809.2767039644532
7,-917.8492766788695
8,1022.5234268242493
9,-66.84334578528069
10,963.7747706465889
11,1948.8862237869762
12,389.13484001520555
13,-119.58241209597327
14,698.058730643359
15,-180.34658906632103
16,1719.094478608342
17,3890.111753235804
18,2640.8155752487946
19,1538.3980919310125
20,3799.5895496344892
21,-687.9327972866595
22,-4946.814704072662
23,-4592.715114524821
24,-471.36030963249505
25,3452.604037655168
26,-3219.465530024958
27,1038.3502656973433
28,5752.1649548073765
