,0
0,371.58594826818444
1,-910.3560623666272
2,-634.6140766103053
3,-657.2261209432036
4,2042.3365879215999
5,-1170.309543440002
6,-79.19549118552823
7,-2039.500727856881
8,2906.5129789527273
9,334.42099762463477
10,3918.530507000629
11,3140.9479634054005
12,-338.838828889071
13,1463.7633319788147
14,2239.550732677104
15,-43.07339243078604
16,3200.5269210841507
17,1654.2972288132878
18,3398.1987555545056
19,437.2902172743343
20,1527.2869402491488
21,-4431.501003451762
22,-8539.82855799608
23,-7053.612258538022
24,-1437.7378593776375
25,3124.976906226133
26,-866.9704179066466
27,-2989.5178166774567
28,7326.334027231671
