,0
0,-21.438108037342317
1,574.3343604275724
2,-2834.358612116077
3,-1030.5859042996308
4,2168.334797472693
5,2004.662966570002
6,1739.2835232355865
7,919.3884199647
8,-1968.5940832180204
9,-68.57209515664726
10,-387.8245373815298
11,3122.3091178936884
12,2239.8774199970067
13,1959.499483015039
14,183.10051766817924
15,2283.607438427396
16,-1721.9897910391446
17,2039.7425217588898
18,-2094.071919475682
19,1917.8103619473986
20,-251.01663840305991
21,1657.4211087941658
22,-2624.8528566890163
23,2476.7112703886814
24,1934.933415879961
25,-576.6975728253601
26,3344.9633883847855
27,-1770.3268901179545
28,-3750.817327236291
