,0
0,-5534.223521291977
1,7710.5053122902755
2,1833.8171298797242
3,20630.00624810229
4,5431.627387813991
5,-10044.035851549124
6,-10259.342532057548
7,3327.1920296535827
8,4773.146429624176
9,-8471.56268879911
10,3521.4988199162763
11,-4581.9322328951675
12,-20595.38282238762
13,4328.933666451136
14,-6856.1241660830565
15,710.6158103263006
16,7124.1590987208765
17,-15286.509751022793
18,1486.746182863135
19,-4479.057925530244
20,-321.93842048966326
21,-564.0148620200343
22,11070.452793920413
23,3080.46041614376
24,-3414.778273202013
25,-171.8292541075498
26,3658.986131069716
27,2841.7660649279132
28,-8482.563157926314
