,0
0,-252.92464014329016
1,-1117.1048711126205
2,2647.59204596607
3,-4096.360446928069
4,-3946.7473946691025
5,4262.80046868627
6,2046.7637599958107
7,-6269.246585217537
8,-98.58402214082889
9,9802.081713605905
10,-1896.4102369383909
11,11653.691229156684
12,5727.543784852605
13,134.72329417685978
14,456.8377747628838
15,-11893.525613037637
16,11078.89154540468
17,-12569.734444159083
18,-869.768679037923
19,-1815.364517474547
20,4026.0667394357733
21,-11057.050903510768
22,1148.529089752119
23,356.8126360105816
24,3992.878193947021
25,9712.362379885744
26,2795.5950508436654
27,6407.945620457875
28,-2001.4051021768246
