,0
0,171.56878102442715
1,81.46088031504769
2,-224.8973172281403
3,-208.13453132554423
4,-150.59148834750522
5,-526.2678427735809
6,701.1110874539008
7,-1802.9701182727003
8,-1220.1032765759155
9,1473.9978700198699
10,-451.15279129636474
11,1010.0597593178973
12,699.361239796388
13,1079.3451031785225
14,2030.498281885055
15,3834.6782457178924
16,1403.527277508285
17,-4244.698400913621
18,-1970.6126802915242
19,6811.744134740438
20,4370.844911759137
21,-2011.624280204298
22,1982.2932383475127
23,3269.105729453615
24,1652.808913825429
25,-130.21537096751854
26,-2701.2047157003544
27,5451.343418280943
28,6806.706553993165
