,0
0,5183.433935990557
1,-380.9074512356892
2,291.03630292322487
3,2713.7044783963356
4,-1711.0643972968683
5,4503.006930524018
6,-3577.6514130332507
7,-941.3463673992082
8,1612.8326524018776
9,5037.817165244138
10,-436.57016693335027
11,-2331.5432730114553
12,1105.4637112065684
13,3170.9557210840285
14,435.7319077565335
15,-5356.328233729815
16,-15631.544642024906
17,538.1687849913724
18,7868.167689759517
19,-2176.3879534697626
20,8178.192195587326
21,-9692.56731680897
22,2652.7651368030347
23,2291.3991169102956
24,7968.293561245082
25,1528.6376310733613
26,1519.695081358077
27,3791.4437066356186
28,-2497.1422944169026
