,0
0,5197.049314986798
1,5731.942132601165
2,5989.887085449998
3,-1663.8263202379458
4,81.95895291725174
5,4879.600508957286
6,-5668.170982253156
7,98.60262331552804
8,2842.3091482747113
9,-2686.1156347926008
10,403.84974715090357
11,7499.068035088247
12,3232.1082484124927
13,3535.0525156402728
14,4535.004667810863
15,-708.1432822305942
16,-4646.178034555167
17,892.9312253200915
18,737.7691544063855
19,7420.425413404126
20,-1278.3296368524898
21,-4052.5249150448944
22,7277.569693508209
23,6245.528614241048
24,1676.994989186991
25,-703.3654104049783
26,-1092.8540945965797
27,-3991.4494603124913
28,-687.9122260756558
