,0
0,360.4620549995452
1,-72.55694520426914
2,916.6782592240488
3,612.6130293593742
4,165.23620000260416
5,-197.1717812292045
6,-1421.2727167219855
7,345.5469381160801
8,3258.1963352190796
9,216.1014760476537
10,-954.9072710433975
11,-195.15035014227033
12,-1825.3895262688166
13,3846.006075045676
14,3096.3517127957894
15,-1718.2510102546075
16,-2039.0366215619724
17,1365.0388403036632
18,-2085.933414994739
19,-691.7730406755581
20,3747.062891251757
21,1673.306532730232
22,-870.6174611598253
23,-759.4882419691421
24,-3178.8379017306725
25,-6169.919935057405
26,-559.387471733964
27,470.8378759061452
28,-4959.9562584785745
