,0
0,38.36402495787479
1,-99.98800762742758
2,-319.23743507789914
3,-405.21968861250207
4,-566.7901433337247
5,-206.90937141689938
6,18.650053472607397
7,-254.90355360065587
8,-311.89431866211817
9,-630.3226204193197
10,-450.268328283797
11,-15.944156715180725
12,781.9278266344918
13,500.1489520716714
14,-129.59935059060808
15,353.4113992464263
16,598.9459520062665
17,-1843.536117268377
18,-284.7589407188352
19,-3966.0884746357333
20,-760.8266627372941
21,-766.691691853106
22,-3862.7306387557182
23,938.6197979613207
24,1606.1558219554136
25,1595.1681035417132
26,-2197.3713078929577
27,2755.8762882987503
28,1857.3218195948284
