,0
0,105.420259923907
1,-89.54031309555285
2,44.223997983848676
3,206.04541584453546
4,-144.59034557116684
5,-237.17358674271964
6,274.86728719237726
7,95.9343111650087
8,-895.8441864282358
9,180.0731750635896
10,782.3162605772959
11,-1408.713565304759
12,-1076.8472841971088
13,3435.5757641138043
14,-1932.281249667285
15,-1640.8522792456206
16,-535.1072047151392
17,-569.6882312612142
18,-2175.8346768487245
19,-2259.113909338019
20,1547.6349333754042
21,4659.990521828295
22,-4470.578021959867
23,3341.5741314499173
24,2394.4842770355754
25,197.91805778001435
26,1746.9218333924655
27,222.59362001472618
28,-5457.912114336039
