,0
0,-216.04290766932536
1,-258.42877005797345
2,-1720.891458669561
3,8.191697726142593
4,-1652.4589629510883
5,-4244.1762294552755
6,-2094.6898114967626
7,-3267.8390023666434
8,1883.4994852808304
9,-7158.374434726313
10,5247.97789114085
11,-6905.16263872257
12,-1540.2414147305535
13,532.1156705189496
14,-3873.970925924601
15,8958.908556268085
16,-4577.270427957643
17,1499.3334013303975
18,-7012.912592881825
19,-6103.240374656278
20,6100.924992084736
21,612.9269226512406
22,-10592.106697768788
23,5345.670226545422
24,1448.2362436285475
25,-10993.429937989684
26,-8960.041222829605
27,-802.2098363552941
28,4231.414089877624
