,0
0,17.584900000016205
1,268.9524938809918
2,94.50344122457318
3,450.98883970314637
4,366.5426868231734
5,280.59005622926634
6,-966.3149763109395
7,1213.5591609175317
8,-1207.192673588288
9,-628.2239080248401
10,1682.27811103547
11,-2903.7651359926676
12,78.37768767133821
13,657.0125378037337
14,-5243.799075335963
15,-820.9854998423252
16,-721.633567907149
17,2144.8528668559156
18,-1317.388024941436
19,-2155.8304332367843
20,1824.897169336793
21,5561.937192955753
22,8549.438423450105
23,-355.89465023751836
24,-1006.1595351138385
25,-16106.193766716053
26,5532.52709578129
27,-13099.58673968038
28,2337.927750214003
