,0
0,1220.275838646572
1,4357.310223171255
2,1529.256824261276
3,-4398.163564487593
4,2602.595308323158
5,3813.193690621527
6,-1309.8792922534049
7,5440.830974031705
8,1490.2859516942408
9,-2668.6348622557707
10,-8.445057638222352
11,1213.8991519596893
12,1118.6066805250011
13,654.5444634656888
14,-576.29240603582
15,-1131.875205910299
16,-606.5645694215782
17,-3759.983521908056
18,-2922.3659916184843
19,381.99608867336065
20,489.7014703529421
21,5452.461373479338
22,2948.5203073211014
23,3446.7306882538833
24,-228.46751196216792
25,2871.969394140411
26,-2536.9059154302813
27,-254.19783477811143
28,5989.020458547166
