,0
0,-564.660234507639
1,178.54998755943961
2,-2326.640775614069
3,2724.9810255129123
4,410.7900775682647
5,384.73112048977055
6,2556.3907273623627
7,-44.825707440497354
8,-1612.7964789161924
9,2649.7347249316517
10,1270.731771094026
11,3105.946651552338
12,2218.2964211620856
13,-297.95922154793516
14,4687.940992004704
15,-722.3097657810431
16,-374.05637122970074
17,4755.262773893774
18,1133.70176542853
19,439.36684243241325
20,-3282.143470823299
21,-1566.4336729825009
22,-1890.7354669531342
23,5579.5843629646115
24,-7814.879429799505
25,1444.0816545910202
26,-1011.6762253167108
27,129.08573193917982
28,-1578.5437124979217
