,0
0,5018.086228336208
1,5501.970515722642
2,-2496.095443427097
3,10922.997882761294
4,3949.5858635487966
5,402.0712235320825
6,5542.848565639462
7,-5801.979645777028
8,2312.856372426497
9,-662.2162740963977
10,968.6279769521207
11,1218.265060284175
12,1927.343464759877
13,220.69362154835835
14,-2296.807085085893
15,-3784.468821016839
16,5116.6592573656235
17,-769.9508610763587
18,-220.12462436431088
19,-2113.2545953528024
20,-2819.815450140508
21,-2629.203850524733
22,-1058.7888520893175
23,3931.7903781360947
24,114.64878483768553
25,2094.3114378023893
26,-9944.121585341636
27,-5275.460853855591
28,7668.804788697511
