,0
0,113.06259620876517
1,99.84379736648407
2,739.6922508105636
3,-239.277202475816
4,4.349643926718272
5,-22.22173103922978
6,93.62402458593715
7,256.2024735267041
8,-268.3423669311451
9,-323.3547818301013
10,871.8220133826835
11,-1105.266685845796
12,-2866.291023009806
13,2996.224386309157
14,-1857.0006071472308
15,-92.37817210832145
16,-1745.9677130873315
17,593.1158971728291
18,-4214.127028940129
19,121.17319394589867
20,3223.9892783688847
21,4478.6024117541965
22,-2789.2890437280294
23,-1327.6441920457873
24,1651.0462430007756
25,1410.6071617210982
26,3665.747159256367
27,-2.7414226207183674
28,-1912.499439414125
