,0
344,1502806.4814232918
345,1498181.0999714506
346,1426174.1537560497
347,1359380.9046961013
348,1364224.3830304192
349,1383008.1200331063
350,1372946.1098341784
351,1393019.6758210522
352,1451286.1420011087
353,1435085.629422709
354,1430339.4299850713
355,1438892.750133793
356,1405719.896437453
357,1336023.5131073943
358,1393736.638557512
359,1407160.2624677583
360,1392321.8434169109
361,1419679.9712714206
362,1421193.3445460564
363,1425212.516339614
364,1468490.4820152328
365,1456211.1336359866
366,1479090.8102712785
367,1517483.431136872
368,1477822.066394501
369,1477579.996584378
370,1454132.647025241
371,1451282.5052487843
372,1491936.9313306503
373,1464113.8855774156
374,1417431.5580633853
375,1421452.1473557889
376,1351251.0220233086
377,1355150.7902724005
378,1356774.1262176123
379,1382567.513252491
380,1386629.4083497706
381,1405667.8751005607
382,1388021.0083657957
383,1417059.75198981
384,1426360.8933817549
385,1420198.3384298063
386,1367490.8834296109
387,1351745.9264012277
388,1367641.66255375
389,1357162.9752308785
390,1409668.7299019387
391,1413534.9568317686
392,1425302.3382405944
393,1382112.830733432
394,1367607.171305558
395,1372714.9896066024
396,1403877.9896468874
397,1450161.3279914844
398,1450517.5385540521
399,1444226.9793272498
400,1446820.1762939966
401,1455338.8294417046
402,1445953.3197360225
403,1442887.9610401245
404,1383532.9099547407
405,1398966.993362342
406,1400968.5637182659
407,1427974.4105170923
408,1444408.7992796735
409,1435845.707163316
410,1419639.4536867011
411,1387739.2545427978
412,1384967.3207209574
413,1407219.7463392382
414,1454486.8376488267
415,1456514.3984510966
416,1476100.7738734419
417,1460050.502181216
418,1489419.6188194575
419,1510376.3313038202
420,1541300.617160294
421,1561904.1803848355
422,1549938.1722535589
423,1565392.6312863089
424,1549583.8704300474
425,1562681.636741469
426,1586737.3875600973
427,1635562.5707934983
428,1645628.9988505794
429,1662235.0502363725
430,1652749.964368643
431,1661974.4048818632
432,1689948.915838297
433,1700177.4411205477
434,1693343.9355964977
435,1736322.1365036583
436,1734033.6207220005
437,1765657.297187024
438,1778673.173401146
439,1771262.5471762463
440,1809989.6777002066
441,1794729.9145492383
442,1892997.249010842
443,1928109.470220667
444,1852158.929572106
445,1930196.5914438327
446,1936299.1778737549
447,1941629.6763313494
448,2019909.5374165953
449,2079956.4954337121
450,2044582.87327179
451,2073202.319056273
452,1931862.9967095247
453,1993091.3247911257
454,1911332.0974783807
455,1926874.3667790776
456,1965922.3469261276
457,1988955.7145967365
458,1957406.743141947
459,2001141.5601498843
460,2083931.6749462932
461,2075153.9081141884
462,2105381.3539376203
