,0
0,11716.31650948571
1,14160.697140617762
2,3648.560185722541
3,-7977.032601289218
4,3593.955126636196
5,5330.795517492341
6,-3296.8702925434336
7,7421.23635945376
8,1985.939559313003
9,-4230.610376477009
10,-2453.03339013434
11,1045.744686470367
12,1599.6962097231299
13,-1231.0441295253113
14,-32.85765612241812
15,-1259.256647580769
16,-1438.1949603729881
17,-3690.8490348521154
18,-4402.539612671593
19,650.9090647841804
20,-442.1250115598086
21,6595.035129455384
22,4474.27915007784
23,4336.430173372151
24,-536.9900074228644
25,3213.1603893761057
26,-2776.7182283259463
27,-252.95114804641344
28,5856.411994151771
