,0
0,300.7459619693691
1,122.31300426146481
2,-198.26140240440145
3,-269.80228553316556
4,88.81276124285068
5,-278.3291717605898
6,120.89729208336212
7,-2106.029366214294
8,-199.9864542017458
9,663.8871853264282
10,-3279.612030696124
11,811.3889586629812
12,-1063.198120964109
13,45.14599596906919
14,1779.7891302772332
15,3476.7362446684856
16,2705.6971689099446
17,-7552.865718699992
18,-1763.5585892442614
19,5336.840768996859
20,3914.786216767039
21,-1417.9049739066977
22,2056.7723459469853
23,678.5098571586423
24,620.9651622924721
25,-2298.302655596868
26,1128.1690340768546
27,7217.205865443568
28,9258.498335494194
