,0
0,228.9437483549118
1,82.69173610967118
2,80.82712819613516
3,-941.9120627560187
4,-798.5682618388673
5,-359.5954412117135
6,617.0791437195148
7,-338.74588665319607
8,1701.3649320105324
9,2908.8189986693906
10,2742.573632010957
11,2429.6710859391605
12,-778.1826773936627
13,1162.0886801430024
14,619.0770781035535
15,7147.159852930345
16,-1103.128860105644
17,-1514.6087321174564
18,-333.9226999467937
19,-1960.3642129296204
20,2365.591583965812
21,3428.813368567615
22,1378.92940983281
23,893.1929050133331
24,-3937.1659203901654
25,-6003.670692051412
26,-3218.728265513899
27,1317.3852941413643
28,618.252638542559
