,0
0,0.0
1,0.0
2,0.0
3,-4.219879621989094
4,-63.69715515593998
5,352.65541776118334
6,-289.5545360511169
7,411.2966915349243
8,258.92391238047276
9,77.29459217574913
10,-650.3930781340459
11,218.40114075806923
12,-1465.7187348618172
13,448.75541418173816
14,805.0236520929029
15,1941.174728621496
16,-181.27155312534887
17,361.30601795145776
18,-109.73847106483299
19,-2647.8785994417267
20,3276.859322879929
21,-514.5875278039603
22,229.9601076572435
23,351.2911756745307
24,739.6480721030384
25,1776.395898419316
26,-1406.2029194765491
27,1078.2624050601153
28,3715.4573752237484
