,0
0,-83.24012753088027
1,46.57854533242062
2,-295.777088513365
3,-760.8074749012012
4,-271.28669050638564
5,-740.9691299083643
6,3138.013516848907
7,354.35494746430777
8,-3483.3690469913417
9,-3078.554807386361
10,-2540.307301353081
11,-1831.6651505990885
12,2683.2591732421424
13,-1546.7775513546076
14,855.4837437707465
15,-1037.4544103889493
16,1652.0591652235016
17,2198.5482718393905
18,-1367.2243391326629
19,1219.9853399018757
20,74.23077617201488
21,1111.6122556224
22,-101.94726591848303
23,-1272.081871669041
24,238.40899046021514
25,1350.752166053746
26,1258.2824499590788
27,5587.98959514359
28,-65.68726801185403
