,0
0,-318.42265873542055
1,1791.7715607555583
2,1736.1956837840844
3,5991.5302504254505
4,2427.917715621181
5,2452.948052739259
6,-1072.2280478125904
7,4745.489468758926
8,-2873.9954611461144
9,-2550.2113381994423
10,4653.911197604146
11,-7951.285869039828
12,-7553.924007495632
13,973.2029838140588
14,-5605.264639421832
15,153.31466550938785
16,-2332.006013715174
17,6565.503192628501
18,-2998.6026822605636
19,-2832.5014198541176
20,5835.701890446246
21,13584.619467235636
22,19359.71738428017
23,-3927.2091473939363
24,-3981.59465521574
25,-23620.946691666497
26,4926.45168363722
27,-16265.573269507382
28,3620.18177977507
