,0
0,-80.4911518333247
1,223.99267940293066
2,-571.6821878037881
3,1321.0492461331887
4,778.9006851486629
5,-279.18113132205326
6,1285.8728262123186
7,261.39294954237994
8,-411.2947288202122
9,674.8669241089374
10,1013.8581120126182
11,296.37955127633177
12,1087.8489264254458
13,1586.0309289400466
14,2316.312617638847
15,-1042.4836534797214
16,883.1256708723959
17,178.4409209091682
18,-630.1060514814453
19,95.28482175862882
20,881.360927651287
21,4978.673714097706
22,-530.6181836060714
23,1578.3805446214974
24,-4277.486318676965
25,3872.714749923907
26,-3152.915962702944
27,-4442.638120771153
28,763.6378144948976
