,0
0,-243.73010618588887
1,510.99235087784473
2,252.2609032136388
3,2759.401921150391
4,765.390406203107
5,-1693.7758358862484
6,-1602.9230126084294
7,910.2580479867756
8,1051.858662144863
9,-1666.942892016843
10,867.5241893468192
11,-1085.977470909711
12,-4224.482577309944
13,927.9622913947096
14,-1358.8548138358165
15,-152.41582285694312
16,1670.226408408489
17,-5979.4702107035555
18,566.3418074764777
19,-1563.0970636799466
20,-434.27774844295345
21,-471.7175619303016
22,5394.272112949053
23,1893.9867844547844
24,-2007.7819488004316
25,-179.59511434775777
26,1523.1971242658328
27,1449.1272084127413
28,-5521.37089761137
