,0
0,633.503724390408
1,3079.292766465107
2,5170.916315826587
3,-3360.8439120010007
4,-4759.843732347479
5,-1725.190267326776
6,10122.957075810293
7,3277.1356531367637
8,-12486.475964936893
9,-9241.38943939982
10,-26786.813440878643
11,-14492.79477291822
12,11368.051941881306
13,-4962.65030169487
14,-3680.2997115303297
15,-4463.709843196906
16,4179.059932545642
17,5179.712558515021
18,-7242.987438783282
19,3106.231297738501
20,3982.7765989579493
21,962.490056135226
22,-2001.9860557173379
23,-6083.5382621617755
24,3856.32470421202
25,2055.366917507723
26,2092.907896888908
27,14162.342045982252
28,-728.4071171639953
