last_state
975992.692025482
74.48
69.66
48.95
43.13
109.21
34.98
113.35
63.29
53.99
38.04
45.03
135.75
45.68
84.36
44.35
93.17
81.6
79.66
28.03
198.28424835205078
200.0
199.99986267089844
0.0
0.0
0.0
0.0
200.0
196.54193115234375
200.0
0.0
0.0
0.0
0.0
170.66635131835938
0.0
0.0
199.79878997802734
0.0
0.01144330244339642
0.5351313135810116
0.5946096617078567
0.24098625499497928
0.24098625499497928
0.016106923700306197
0.12159318635224281
-0.2508537569085547
0.12159318635224281
0.003490112582149152
0.10022072766141576
0.24098625499497928
0.4842591598323409
1.0890942948246831
-0.2455809365527699
1.0890942948246831
1.0890942948246831
1.0890942948246831
-0.02388579911419697
50.36172807282037
55.365750367258805
57.964074491943606
52.77127857668706
52.77127857668706
54.64940124757324
60.101261980898315
47.63947628945985
60.101261980898315
40.52204783808166
64.16851582144076
52.77127857668706
57.95094695645803
68.11365848994721
45.38965028164123
68.11365848994721
68.11365848994721
68.11365848994721
52.77862596150589
107.52876634006063
68.22589071735175
110.71282297843572
54.0100371567894
54.0100371567894
139.6560542130244
70.0053351915757
-24.148379856852277
70.0053351915757
20.617455700292762
140.75712541185572
54.0100371567894
108.73757672422403
183.46051415431776
-40.42653157109796
183.46051415431776
183.46051415431776
183.46051415431776
74.44367528215359
2.291146550789236
8.500318661853171
25.021221757820783
9.261788420524317
9.261788420524317
15.651286671739625
5.340203913529031
7.649732858183326
5.340203913529031
18.844865167667358
33.43791304899602
9.261788420524317
23.4737143126073
77.17111564993458
14.788210741403457
77.17111564993458
77.17111564993458
77.17111564993458
1.6663501210392977
