,0
0,57.995082390261814
1,-14.696298272698186
2,152.49425132735632
3,34.64212985045742
4,-59.04515076696407
5,1076.9484357592883
6,-819.7269619373837
7,867.6381907890318
8,479.6102823220426
9,325.9504368585767
10,-764.4005106650293
11,-302.6494289932307
12,-1465.9943253973033
13,855.8301677729469
14,558.5015618444886
15,1868.8657642041799
16,-4489.330758814234
17,503.76029677607585
18,2608.782081545447
19,-3596.5602761714254
20,5711.183415669715
21,-5299.063791240798
22,1103.4592870570486
23,548.3926769973477
24,3984.2592739860993
25,1410.7191266827285
26,-1712.7781334141036
27,3068.9249661715003
28,3733.976979688392
