,0
0,-1789.2918886700645
1,3957.3736200821586
2,-4577.881839047419
3,934.2930148974992
4,-5465.649904157035
5,5984.861341743497
6,428.023607052397
7,5489.94501238619
8,-8033.5256576924585
9,1027.5456560973544
10,2490.6605399388354
11,-3650.2524061184376
12,11507.93347612163
13,1644.335530573735
14,-13746.176959240809
15,-4385.096478314837
16,1013.9682728303596
17,468.43466140748933
18,-2870.9389786501415
19,-3572.0996666068677
20,1565.4260740312748
21,3149.7896935516037
22,10406.366019369802
23,2023.8735755800735
24,1658.9528797860257
25,-22918.505480744643
26,14394.343095376622
27,-15487.58436076669
28,4520.338639420224
