,0
0,-231.62807129521389
1,322.74574365874287
2,438.44657377549447
3,1421.8804951350903
4,1163.4164429716766
5,-1361.5295745566254
6,-2172.921371134231
7,1362.4372179154307
8,436.34730019117706
9,-4666.905012784759
10,2130.6122905812226
11,-1527.7803698873613
12,-6285.689521060442
13,2156.0451852191472
14,-5569.816525713657
15,403.8446650606347
16,3361.682716073352
17,-14894.500740606687
18,-3894.9048688672483
19,-1344.486920635216
20,-3747.9892835908104
21,97.69072398298886
22,6972.729204357718
23,194.41966224391945
24,464.79394970217254
25,-1394.713795354357
26,-448.6411628756905
27,-857.9721436057007
28,-2493.6995987371774
