,0
0,2622.5948217567056
1,3256.4050592242274
2,1937.6050241934136
3,-8056.748399693752
4,3321.1770037782844
5,4707.2555756492075
6,-2457.1956321601756
7,9363.264489830472
8,-275.8732790790964
9,-3889.6472371967975
10,574.0676471688785
11,3746.956241192529
12,4268.975186289754
13,724.9748035708908
14,-3634.997324924916
15,131.69480337388813
16,-3349.8340677446686
17,-8818.549560524523
18,-1985.7484558322467
19,-463.7996510188095
20,-623.7123209540732
21,6154.727121144766
22,1848.9144607125781
23,7803.741938038729
24,-876.3163931053132
25,5132.971009882633
26,-3063.686690872535
27,976.6868197955191
28,6826.353045488009
