,0
0,11317.31813708879
1,5730.037118856795
2,-508.72919318196364
3,473.1373156472109
4,1004.4983495108318
5,1754.9556303429417
6,1546.5795590749476
7,-3253.125469902996
8,605.3596154393163
9,2802.1021100659855
10,-5594.466913679149
11,3170.686209192965
12,-1237.6400624818634
13,-645.3766955174506
14,2622.1980634317733
15,4937.653389016166
16,2481.559855838772
17,-12736.210505065508
18,158.12768677808344
19,7268.605256051524
20,3505.5797651624307
21,-1451.1052177376114
22,2289.7307593123987
23,2681.379161320394
24,-401.4391721265856
25,-2482.499358935049
26,282.83245687396266
27,8437.532636274118
28,8447.782381060068
