,0
0,70.79218821425457
1,852.2919123143656
2,-2941.092428752221
3,-1771.897747491952
4,3250.5159775577486
5,3827.257496194914
6,3862.694457673002
7,6229.382574649877
8,-1144.4133453897666
9,2872.8513574654935
10,-1917.4714482983109
11,7421.662019532523
12,874.6446313105989
13,495.15836884325836
14,-429.4179975395091
15,976.199905518326
16,185.03994190692902
17,1335.1639647607226
18,-4291.03490732098
19,1552.0796716756886
20,5122.219205766683
21,394.880796629237
22,-580.4385665055597
23,-1181.5076648788527
24,12281.307996002375
25,-356.7011172871571
26,6348.619878036436
27,4479.992127719102
28,-1034.6677015074529
