,0
0,308.88876512809657
1,-70.1265284215333
2,560.5236433416139
3,283.863260060898
4,214.16015943407547
5,-503.72012121684384
6,130.19177229423076
7,24.78334488987457
8,-903.9903616247466
9,-158.7121824097121
10,2005.0182272120146
11,-2166.4643773227
12,-2170.5707712055882
13,2552.758697859361
14,-1884.4606836247258
15,-3098.1609320965363
16,-1297.0976380233187
17,-68.21560471935663
18,-5198.059847484808
19,54.04699346981943
20,3050.1799850671086
21,5380.154361408204
22,-4256.192933275481
23,-2708.900669128285
24,1701.8341304349015
25,3302.841126724612
26,5407.971788195893
27,-904.5642885756679
28,-2318.8582234869245
