,0
0,8436.945078090415
1,-2746.705093965167
2,-2932.856135335285
3,-6785.670234716847
4,6373.455978333368
5,-2347.5733506757533
6,-5472.025931967655
7,-4819.601791527239
8,5170.332175393356
9,-917.9892421505647
10,4555.855949186138
11,5032.102189484518
12,2583.3276542971143
13,30.028588253306225
14,1816.5813960628584
15,-1063.2180679043522
16,3753.689931161818
17,7527.74294347025
18,4662.25187557668
19,3835.336991939461
20,5232.9574519784655
21,-2964.5689040755387
22,-9126.123386798543
23,-6105.234918119735
24,-1909.108031724696
25,5138.879064459121
26,-2932.5406124647707
27,1246.5769980502082
28,6322.264854162815
