,0
0,6010.290341456304
1,5627.190982860862
2,-2074.878331872518
3,-2401.9974863408133
4,-3664.093733405345
5,-7245.209384265589
6,5310.037108431337
7,-6230.903151172795
8,5860.623015729478
9,3797.620604251744
10,6339.334575714311
11,9527.739990459755
12,-1756.1635304526426
13,-582.420646633138
14,1965.4679972766899
15,5430.834125558496
16,-3926.679904607008
17,-3600.608537815162
18,-895.4053908861242
19,-3882.913765949197
20,2631.395872706431
21,3780.5582251811866
22,-5862.275482854573
23,-3355.371439211536
24,-1250.5214215485612
25,-11038.668294962263
26,-4383.690311480779
27,1861.2505101710558
28,-1894.7284790076083
