,0
0,132.9409341015853
1,688.9256102173822
2,607.5275422737468
3,-362.16294663364533
4,-63.770859008305706
5,1582.5532398520736
6,-1691.5880978519563
7,-192.5977173697902
8,512.7155683602905
9,-209.86017135798465
10,96.31248414854053
11,4802.453582737944
12,2003.8962592316093
13,1615.3530876922887
14,3840.474674650817
15,-1267.369441095856
16,-4058.5316674001515
17,1282.6396072269417
18,33.34098655125126
19,7214.46340963128
20,-956.6493318596622
21,-3254.533714466961
22,5362.073085854878
23,4684.218879687716
24,2060.7108333824435
25,75.1338847510051
26,-740.2415159116499
27,-5394.3919372172095
28,-1078.313299345551
