,0
0,5550.955914879218
1,6902.22123520216
2,-984.701827238081
3,940.5052070277743
4,467.36978519544937
5,608.5774675926659
6,4913.524293694412
7,-3723.599388083676
8,-3997.093060918851
9,2395.1220561580267
10,2651.0976042391267
11,5185.150346904062
12,707.7604927541688
13,2632.5505523665342
14,2575.2778300784994
15,5382.687476744177
16,-1087.6391236409545
17,-7213.749538784148
18,1092.6797287291847
19,5097.930753742345
20,3117.630161017645
21,-1641.5864925063215
22,498.860028386116
23,4334.812881476246
24,595.4352876381017
25,-2276.691411341075
26,-2507.3211443503387
27,4588.342418007087
28,3384.8495662156492
